killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
M249,Qaeda_JinAn,6,353750.1,519601.6,ERANGEL,2U4GBNA0YmmdnJfQx6BqNXgpKA_JGHH01KWQT-sJ1kqCDpRznnSVpJfNI6c6J0Ca,1367,fandlee,62,0,0
M16A4,RockSta12,20,203752.1,230821.8,ERANGEL,2U4GBNA0YmmdnJfQx6BqNXgpKA_JGHH01KWQT-sJ1kqCDpRznnSVpJfNI6c6J0Ca,639,DL88800,40,203143.8,230559.5
S1897,Zeratal,5,362527.3,394200.9,ERANGEL,2U4GBNA0YmmdnJfQx6BqNXgpKA_JGHH01KWQT-sJ1kqCDpRznnSVpJfNI6c6J0Ca,165,JAGNO1,72,362576.8,393713.8
M16A4,CrazyRyan090909,24,343765.8,219487.7,ERANGEL,2U4GBNA0YmmdnJfQx6BqNXgpKA_JGHH01KWQT-sJ1kqCDpRznnSVpJfNI6c6J0Ca,361,D_y_e_l,56,342321.3,218494.3
AKM,xillarz,39,445208.6,623033.4,ERANGEL,2U4GBNA0YmmdnJfQx6BqNXgpKA_JGHH01KWQT-sJ1kqCDpRznnSVpJfNI6c6J0Ca,254,nimeishuixing,65,445195.9,625875.2
Micro UZI,dh3696100,50,382924.3,478277.4,ERANGEL,2U4GBNA0YmmdnJfQx6BqNXgpKA_JGHH01KWQT-sJ1kqCDpRznnSVpJfNI6c6J0Ca,272,LionLan,64,385061.3,478719.5
S12K,NYPBLounge1,81,470416.3,639453.9,ERANGEL,2U4GBNA0YmmdnJfQx6BqNXgpKA_JGHH01KWQT-sJ1kqCDpRznnSVpJfNI6c6J0Ca,120,WestSideOpihi,85,469948.5,639249.2
M249,Qaeda_JinAn,6,369009.7,520714.9,ERANGEL,2U4GBNA0YmmdnJfQx6BqNXgpKA_JGHH01KWQT-sJ1kqCDpRznnSVpJfNI6c6J0Ca,1550,AndreyLog,8,360923.2,520543
SCAR-L,qqwzzzqq,8,312433.2,214914.1,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1111,Dinkleberrrrg,17,308141.3,222791.2
Kar98k,575413257,9,409887.5,258646.6,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1430,XExcisionX,10,391763.6,261807.8
AKM,FlahsingSweep,21,388742.5,345293.3,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,855,deeziebaby,14,385116.3,346103.8
Down and Out,llx1217_lucky,1,409589.8,230960.2,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1953,Flamebooker,2,410472.6,232502.8
Down and Out,C4_ddd_Boom,6,415360.3,251472,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1678,RAH_DAWG,5,408052.8,243559.1
Down and Out,Sunwqing,16,489215.3,344161.5,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,742,Den_sity,26,487046.2,345657
Grenade,Chenzulin,16,466736.7,333716.3,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,989,SoloAmanda,20,470314.5,332340.1
AKM,Chenzulin,16,489035.4,346318.5,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,742,Bigugly07,26,490568.1,343647.5
Down and Out,qqwzzzqq,8,324491,220708.7,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1085,Dougieswhag,17,315846.2,223279.8
S686,xi_ba_ba,19,622308.9,298045.7,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,226,Freystyler,38,621964.7,297631.8
M416,N_A_T_O,12,388501.5,352340.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1147,NBK08,14,384635.8,355096.2
S1897,Krenade,35,442040.8,334358.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,234,Glitterfart666,18,442109.6,333943.9
Down and Out,zzloverivers,11,557576.8,222124.5,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,791,Ilovejokos,25,553518,220838.2
AKM,Chenzulin,16,469923.9,333098.7,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,997,lqdgwbgj,20,470649.2,332367.1
M416,zzloverivers,11,555606.1,221967.3,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,791,JayceBlack,25,553326.1,220769.4
Kar98k,575413257,9,406045.6,310173.2,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,990,Jmilicev,21,388794.3,345267.5
AWM,PlayWanchen,1,408048.3,238330,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1953,Silverseas,2,410226.6,231082.1
M16A4,575413257,9,406847,310662.9,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1239,N_A_T_O,12,409681.8,311542.8
Down and Out,Sunwqing,16,518904.3,353581.5,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,484,Urban_Sandwich,29,522064.3,350450.9
AKM,FlahsingSweep,21,417686.5,328537,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,147,UWKSA,40,417733.9,328910.8
Down and Out,cs_John,18,445010.9,335610.9,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,312,Krenade,35,444950,335376.2
M416,diego_mirko,5,544921.6,451180.1,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,154,General_Bittner,47,545048.7,451935.8
Down and Out,C4_ddd_Boom,6,477740.2,273622.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1184,NejatiA,13,463762.9,274648.5
UMP9,825210,24,363101.2,514302.9,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,185,Robert-Fenggong,42,363179.1,514561.9
M416,N_A_T_O,12,363812.8,396287.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,828,Mhakala,24,362047.2,394464.4
UMP9,Exorses009,30,153762.5,599326.4,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,368,Oliver84Twist,34,155163.9,595646.4
AKM,N_A_T_O,12,358121.2,398529.7,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,370,LopesS2,32,357839,398649.6
AKM,Gavin-KP,31,566804.6,125630,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,271,Neeks_Ubes,37,566706,125552.2
Punch,GONGZIZHUIHUAN,33,423748.1,326673.3,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,106,VilasMoon,48,423746.3,326598.1
Grenade,JJflyXD,22,614464.8,498794.7,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,886,JJflyXD,22,614464.8,498794.7
M16A4,GONGZIZHUIHUAN,33,422211.7,324415.4,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,206,Julieyam,40,421704.7,324943.9
UMP9,Mhakala,24,362402.3,515829.1,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,200,JL9510,42,362416.8,515444.9
Down and Out,Exorses009,30,151481.7,600211.5,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,368,FoldyTerryFlaps,34,154652.3,595851.8
SCAR-L,qqwzzzqq,8,423300,297870.3,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,307,LarknLoad,10,422771.7,304638.1
S686,xi_ba_ba,19,621453.8,297547.6,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,135,demonrick,38,621834.4,297568.1
Down and Out,FlahsingSweep,21,388413.8,347991.9,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,978,Metr0_,12,382463.1,351756
SCAR-L,SimpleR11,28,166341.3,599500.4,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,477,Exorses009,30,167094.7,599476
Kar98k,575413257,9,407153.2,309638.6,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1056,cs_John,18,440876.6,334569.8
AKM,N_A_T_O,12,356794.6,399299.5,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,396,CHAVOSO77,32,356882.8,401131.1
UMP9,cs_John,18,444957,335539.4,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,312,MrTwinkles595,35,444887.2,335350.5
Bluezone,,,,,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,730,Popper-Z,3,770242.6,18922.37
Mini 14,Silverseas,2,626471.6,377954.5,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,155,fchfcyhjmfncfm,46,626591.2,377374.2
Punch,ANHAILITA,9,257432.6,579526.4,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,169,FloralWizard,48,0,0
M24,llx1217_lucky,1,403812.6,233861,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1851,shinewz,3,410358.4,231007.4
Mini 14,C4_ddd_Boom,6,477586.2,273258.9,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1184,MertWaffles,13,460934.1,276885.4
Down and Out,N_A_T_O,12,382708.8,356525.7,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,990,FlahsingSweep,21,388490.6,347758.2
M416,C4_ddd_Boom,6,424664.8,252962.7,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1593,XiangLiu999,7,424526.2,253860.1
AKM,FlahsingSweep,21,420228.9,327447.1,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,381,GONGZIZHUIHUAN,33,420154.3,325815.7
S1897,Sunwqing,16,519592.6,353694.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,484,ARTH0U,29,520004.8,352615.2
Bluezone,,,,,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,884,fengchuPPliang,23,552458.8,537511
Down and Out,SoloAmanda,20,390113.2,287354.1,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,190,Shijueshengyan,43,389167.5,282763.4
S686,peteypablo92,48,423091.2,324165.7,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,104,Havegoodtime1,48,422839.9,324195
P92,Metr0_,12,367751.3,390197.2,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,634,dudaoqiannian,27,367929.2,390125.4
M16A4,575413257,9,161380.6,595924.3,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,537,yoghson,28,166385.1,599016.2
M416,Summer-911,31,566836.8,127277.6,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,242,Kleenexknows,37,561013.4,126746.8
Hit by Car,qqwzzzqq,8,414883.6,262425.6,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1458,ANHAILITA,9,415045.9,262897.7
AWM,PlayWanchen,1,469988.4,190350.6,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1350,zzloverivers,11,467628.6,197126.5
Down and Out,JJflyXD,22,616945.1,498917.7,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,886,AOfeei,22,614680.3,498826.6
AWM,PlayWanchen,1,415532.4,252010.1,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1702,diego_mirko,5,407724.8,243864.3
M16A4,575413257,9,161220.4,595664.9,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,533,SimpleR11,28,165752.1,598689
AKM,sevenjosef,7,411602.5,259690.7,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1539,qqwzzzqq,8,412106.9,259843.2
AKM,XExcisionX,10,351845,311674.9,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1122,546156165,15,351940.8,311391.2
M416,C4_ddd_Boom,6,493331.8,281241.5,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1001,LY1989911,19,494022.9,281469
Bluezone,,,,,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,885,XINGXING654321,23,0,0
AKM,lqdgwbgj,20,392461.9,284210,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,190,lkl1999,43,392787.3,283263.2
Punch,Julieyam,40,423805.6,325456.2,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,139,peteypablo92,48,423756,325518.7
Down and Out,C4_ddd_Boom,6,424940.8,253081.5,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1593,sevenjosef,7,422670.2,252538.8
SCAR-L,N_A_T_O,12,360373.3,396200.7,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,305,wangsu1997,36,356789.6,398701.6
AKM,SoloAmanda,20,389572.9,286727.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,202,Deliannie,41,396728.9,279860.8
Micro UZI,XExcisionX,10,351995,311839.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1137,Chian_Winner,15,351285.1,311349.1
Punch,Sunwqing,16,569718.3,375086.4,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,123,yuyuyuzi1,44,569768.6,375156.5
Kar98k,575413257,9,407633.8,309504.4,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1133,Chenzulin,16,459175.1,320176.7
AKM,N_A_T_O,12,367752.2,390043.5,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,653,xiaowei0002017,27,367801.6,389985.1
M416,llx1217_lucky,1,402159.3,238955.4,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1814,chuibaonia,4,401417.4,238406.5
Down and Out,Metr0_,12,362235.9,388112.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,828,825210,24,361458.8,393998.5
AKM,Chenzulin,16,566202.9,385237.9,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,220,yifan8888,39,567195.8,385475.6
Down and Out,N_A_T_O,12,360368.1,396203.1,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,305,bangenzi,36,358134,398039.2
Down and Out,diego_mirko,5,545648.6,452529.9,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,154,zhangsanfei,47,544976.7,451744.9
Down and Out,llx1217_lucky,1,468684.8,189738.6,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1350,china88888888888,11,467297.3,196823.8
S1897,Shijueshengyan,43,388697.3,278263.3,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,122,yosuperman,41,388465.2,278224.8
Grenade,Gavin-KP,31,566814.4,127677.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,428,Gavin-KP,31,566814.4,127677.8
Down and Out,SoloAmanda,20,467781.8,330159.2,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,954,Sunwqing,16,470395.1,332220.8
M416,sevenjosef,7,411399.2,259686.1,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1538,guanerlao,8,413594.3,261701.2
SCAR-L,Neeks_Ubes,37,567002.6,124626.9,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,258,Summer-911,31,566896.6,127479.2
Down and Out,Silverseas,2,626362,378393.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,155,Wangdayou233,46,626497.3,377770.1
Down and Out,PlayWanchen,1,402918.1,238576.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1814,yanerzuihaokan,4,402430.7,238704.6
Down and Out,C4_ddd_Boom,6,495426.8,277973,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1001,xi_ba_ba,19,494086.1,281536.3
Down and Out,Jmilicev,21,420097.2,326537.2,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,381,Xiaolou-gege,33,420450.9,326321.1
SCAR-L,PlayWanchen,1,419278.8,252074.5,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1682,C4_ddd_Boom,6,414936.3,252158.6
AKM,Oliver84Twist,34,155054.8,596124.4,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,353,Ta3a_la3ande,30,154734.8,596062.2
Hit by Car,XINGXING654321,23,587126.1,428205.6,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,190,qiajiqiajiTT0130,44,586955.1,427997.8
M16A4,xi_ba_ba,19,494289.2,281291.8,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,981,lierlongdashabi,6,494244.9,281492.4
Down and Out,qqwzzzqq,8,412309.8,259846,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,1458,575413257,9,412692.6,260239.5
Down and Out,Chenzulin,16,566120.1,385540.9,ERANGEL,2U4GBNA0YmnDx3OLv5-AnfWQwkgl0DtrZ5vTOgGJ3bAV6K-MnXcOqGyXYyNKABq5,220,UY6666,39,567053.9,385008.9
P1911,bahohoho,25,654898.4,357166.2,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,142,Dreamrider,82,653674.1,353943.8
SKS,DXFlove1314,64,622921.3,376262.8,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,142,Ugonnacrynub,83,623521.6,376920.8
S12K,An9005,29,418279.7,330021.1,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,484,Robby765,56,418672.8,330569.9
M16A4,lostriver123,66,441918.9,633573.5,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,265,gnsteven,71,442246.1,640320.2
SCAR-L,RealFunnyha,10,460938,414798.2,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,1289,bahohoho,25,460448.1,414747.5
Falling,,,,,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,577,breohd,48,288379.6,253297.6
AKM,CuteAsFish,12,490282.2,349419.6,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,787,illiad,44,490990,349309.6
SCAR-L,RealFunnyha,10,443829.9,627678.1,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,413,Zach_Yu,60,438742.8,622847.9
Bluezone,,,,,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,1873,RvPersie,3,490137.2,458432.6
M416,SKY-xiaosan,4,544887.8,419678.9,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,1375,Guey,20,546148.4,418927.8
Hit by Car,SKY-666_,23,649464.6,341461.8,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,117,Homemadegun,90,649815.9,341352.4
SCAR-L,KULingmeng,7,407944.5,308807.6,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,1093,An9005,29,409632.6,309149.4
SCAR-L,GOAWAYSMILE,1,481138.3,470575.2,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,1729,Soulbig,8,480744.5,474981.2
UMP9,Levi856,59,364414.9,507726.7,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,378,ZxxxR,62,365699.1,508782.3
M416,SKY-xiaosan,4,547359.9,423841.9,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,1288,xiao-bai-cai,26,546706.6,421271.8
Bluezone,,,,,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,877,zz0811,98,0,0
M16A4,Levi856,59,357216.8,519835.6,ERANGEL,2U4GBNA0YmllhypNp9EqqwFfglVQ79LWXD5lYDeZ_uaifKmmANeRGcTmjaHRZCRg,137,MadEvn,85,357377.3,519722
